source_id,ra,dec,pmra,pmdec,epoch
5304039939163152256,09:09:34.87,-56:28:24.39,-3.7148429137355357,3.367536138966964,2015.5
592059145810439808,09:09:47.83,+11:06:36.68,-1.2144106054820596,-28.063446477824154,2015.5
635508894697188864,09:09:50.53,+18:49:47.18,-10.951979602823588,-15.953535502191713,2015.5
610980332174389632,09:10:01.64,+16:48:20.06,9.667236554882347,-6.531818530238491,2015.5
5299668590176779776,09:10:05.91,-61:13:54.70,,,2015.5
5679545150277507328,09:10:17.45,-20:08:12.60,3.732015270945967,-8.613693897551547,2015.5
5628003034469586432,09:10:40.27,-32:41:25.58,-1.618069986554374,2.0816452090473283,2015.5
590408469622313344,09:11:27.36,+08:41:40.75,-2.6708491515715984,-5.267675911378545,2015.5
700186012638582272,09:11:47.01,+31:51:01.78,-10.079563296402807,-2.4441401541921444,2015.5
5303775296165240448,09:11:51.20,-57:22:47.87,-1.3578775859615628,5.447384912424223,2015.5
5203184825625012736,09:11:51.57,-77:56:34.14,-39.72020875039259,-5.345655818407771,2015.5
1013298268207936128,09:12:16.22,+50:53:53.71,14.673699205402544,-15.846387068591937,2015.5
1040150781699159680,09:12:42.18,+62:09:40.12,1.50370587047881,1.7625676100897978,2015.5
5759752908615824128,09:12:46.01,-03:49:16.70,-18.01259600618527,-8.010450486361663,2015.5
5731757143549594624,09:13:47.16,-14:29:17.54,,,2015.5
3843535378146405888,09:14:10.72,+01:37:32.94,-1.888101804148886,-3.528836566049513,2015.5
5745881603063095680,09:14:14.02,-06:47:44.93,-13.55151396408964,-9.64664722451546,2015.5
1022872716679007488,09:14:25.63,+54:03:10.86,-5.093906290370328,-19.417842134127074,2015.5
5222547710722772736,09:14:29.49,-70:01:50.51,,,2015.5
1068950981256317184,09:14:42.68,+67:10:36.98,-12.668873490941868,-11.486007802436697,2015.5
593451814725151232,09:14:53.60,+11:34:01.42,,,2015.5
5427722829648905088,09:15:06.00,-42:00:36.90,-5.9888121164590045,3.1441430395702143,2015.5
5634646451223193216,09:15:58.35,-30:47:26.43,,,2015.5
5630761812217136384,09:16:31.69,-33:02:30.30,-18.411009391161446,9.789932285216864,2015.5
698627557985830912,09:16:50.76,+28:49:43.16,2.068183275134118,-7.536760916075429,2015.5
701449321434522624,09:17:09.87,+31:43:07.59,-15.881321683963783,3.9369656890910583,2015.5
5431191445230748928,09:18:52.73,-36:38:21.76,-6.139315403569443,2.096073992116291,2015.5
5634831718933218944,09:18:58.50,-29:42:37.48,-11.486830098737073,4.69370384306116,2015.5
5743120557567119232,09:19:03.46,-09:00:51.82,-3.3950865079870933,9.38797929564831,2015.5
1019022222662292864,09:19:35.67,+50:28:25.04,1.1066262582347766,-5.898017954082937,2015.5
5746417687996443008,09:19:36.61,-05:55:19.53,,,2015.5
587578670286348160,09:19:45.05,+08:57:09.93,-65.22274783054796,-10.396029414367327,2015.5
5739571574550633600,09:20:01.01,-11:03:02.47,-0.8472495745893978,1.1270439812447686,2015.5
3844106127759399808,09:20:09.54,+00:42:44.64,-6.486098193447235,-18.657662082847022,2015.5
5629844029245736576,09:20:47.72,-34:07:50.95,-4.403851274737922,-7.172743183304752,2015.5
637583290886543104,09:21:22.83,+20:38:57.18,,,2015.5
5300221026057136896,09:21:34.14,-59:39:06.86,-4.400242555508083,1.2800704542074834,2015.5
700436735649429376,09:22:07.57,+31:03:14.33,2.770669281242427,-6.362724853993198,2015.5
817424772844576768,09:22:19.55,+42:12:56.85,-2.580277982792405,9.906501993869103,2015.5
702007319289982336,09:22:29.24,+33:07:43.60,-12.456378916865223,2.7396048741175485,2015.5
3837093992353351680,09:22:48.80,-04:24:26.47,0.40022577794976,-4.901468907611692,2015.5
5683521224840761728,09:22:49.65,-14:48:13.77,,,2015.5
5682996929592816512,09:23:11.34,-16:32:31.44,-4.662911058432416,1.5159091761873587,2015.5
587316166180416640,09:24:44.46,+08:01:51.22,-14.974758164243116,13.856464122747946,2015.5
594162958230409088,09:24:55.92,+13:20:51.84,-4.011852959560043,-22.559602255056454,2015.5
5422337322910734080,09:25:46.00,-47:58:17.31,-3.93509795482844,2.1361589572452493,2015.5
5430974192904059520,09:26:16.04,-37:13:22.01,-6.952103894094476,2.4247325058222744,2015.5
3845719592354419712,09:26:20.42,+03:45:42.33,-4.531219723537394,-0.2910881209637451,2015.5
798764346831516032,09:26:38.69,+36:24:02.40,-30.505949668725577,-4.0715305604368845,2015.5
5678353588910722432,09:27:37.12,-19:15:34.36,0.865041010720143,-7.8064473605259925,2015.5
5429765829625368832,09:27:51.95,-39:10:52.50,-4.391569670057095,3.6329863867460026,2015.5
5662614457916388224,09:29:07.02,-24:05:05.49,-6.51767319462496,-4.531360728025879,2015.5
1064002487440866688,09:29:18.92,+62:23:46.13,-0.10510232631203609,-9.098047284981421,2015.5
3850925956004914816,09:32:05.24,+03:43:32.52,-15.032101003438097,-14.826607751038793,2015.5
1018018235403653504,09:32:14.83,+49:50:54.66,0.15321460817779953,-1.765749671435604,2015.5
5688150100074941184,09:32:20.43,-16:07:31.41,,,2015.5
617344855231732096,09:32:20.93,+13:31:22.23,-5.17820938248714,1.794129204805902,2015.5
3841337699215167232,09:32:38.20,+01:09:02.49,,,2015.5
825341673177429376,09:32:49.58,+47:25:22.83,4.633033595005557,0.06936499927631568,2015.5
5632259342760053248,09:33:04.60,-30:39:53.32,-4.884606547757693,1.946698935759751,2015.5
589533571896120576,09:33:09.38,+10:28:02.03,,,2015.5
5438089884261209216,09:33:41.20,-33:00:02.57,-3.0216614382787923,-16.286394328033793,2015.5
5426301886957611264,09:33:45.50,-41:18:44.56,,,2015.5
5678927740138611584,09:34:17.23,-17:44:20.95,-8.987831198053161,-0.8669558501259366,2015.5
813335929619062272,09:34:23.39,+40:38:08.91,0.1952290899210063,-6.137623724885231,2015.5
619153448780495872,09:35:37.46,+16:19:50.77,-4.8368590808558825,-6.629784354264715,2015.5
5633910637428927872,09:36:13.71,-27:54:10.40,-4.108467606020823,2.77049038479184,2015.5
5426476674949630592,09:37:14.41,-40:04:43.56,-3.1160944046201564,0.7721105825360203,2015.5
3854288674880283264,09:38:36.99,+07:14:54.62,8.793603208700853,-32.442367678334584,2015.5
1021254918466332160,09:38:39.25,+53:44:03.83,-0.012527330687367666,-5.411568697666121,2015.5
5439658788572959872,09:39:49.64,-32:26:21.98,-5.6296226407511,0.35016279086782454,2015.5
1071182710686668160,09:39:55.78,+69:56:45.58,7.561314232750368,0.19410321402309316,2015.5
5677359355521116928,09:39:59.40,-20:32:48.65,-3.226292711789936,-1.2497087978003478,2015.5
647867748990767616,09:40:02.55,+27:49:41.93,-18.39483080321665,-4.816484648445764,2015.5
5436898258472739584,09:40:54.74,-34:43:41.42,,,2015.5
5305913747521880448,09:41:01.82,-57:59:55.74,-3.3036534444310854,0.5987106783362699,2015.5
5412639316815105920,09:42:26.99,-44:30:03.56,-7.930171783868053,4.757677846299558,2015.5
5677543794301628160,09:42:52.28,-19:36:52.99,-4.4391110038386605,-24.8336075115907,2015.5
1020121493772472704,09:43:25.88,+52:01:28.75,-4.9894047833970925,-4.043298806133237,2015.5
5657831101300107520,09:43:27.26,-27:20:38.66,-5.407399370958772,-18.281121681299606,2015.5
5307787074808526592,09:44:09.38,-56:17:11.61,-1.852829043438421,5.179204218076925,2015.5
3848210123629587072,09:44:31.68,+03:58:05.31,,,2015.5
5665509162794290944,09:45:50.98,-19:44:01.62,-21.380398611516284,-40.4656795812901,2015.5
648437669676020352,09:45:58.26,+29:22:52.94,10.945301913013221,-21.367645674388193,2015.5
3827930151346839552,09:46:06.92,-00:56:01.81,-1.3583936918544666,-9.565897241906582,2015.5
614650192750888320,09:46:34.47,+13:50:57.75,-0.6589446495609486,-6.429767639431695,2015.5
820959638305816448,09:46:36.55,+44:46:44.62,-29.948759661768896,-4.165654994583633,2015.5
5411586053396882048,09:46:41.00,-45:52:01.91,-11.753499385093193,-3.7747957572358706,2015.5
3853082918646343936,09:47:59.82,+06:10:43.94,,,2015.5
5435236484086950144,09:48:39.93,-34:51:37.37,0.7673128571936092,-4.889975144057026,2015.5
3846728944028950016,09:48:53.96,+01:49:10.78,,,2015.5
5660433576602424448,09:50:29.74,-23:45:17.42,-10.813164627748115,-2.9507580608392168,2015.5
5464226516901084672,09:50:45.56,-30:01:21.50,,,2015.5
5464418617901459072,09:50:57.02,-29:46:45.81,-23.37711711021319,4.347869793372601,2015.5
5660338498910453504,09:51:19.85,-24:09:47.82,-9.804206353465005,6.993829705595237,2015.5
5256118446435933440,09:51:33.59,-61:18:39.33,-27.67900742166264,-5.046907376716852,2015.5
1050668027031809280,09:51:35.21,+60:29:39.62,1.8727380814863352,2.947171427887319,2015.5
5259443884987107840,09:51:35.76,-57:25:58.96,-0.9965319654231574,2.281420125327594,2015.5
821807975948772608,09:51:51.79,+47:10:08.76,-3.349973536877225,3.1278822168923943,2015.5
616146181399718528,09:53:08.23,+14:58:36.55,24.436608810580942,6.662971547959202,2015.5
5687982905587854976,09:54:42.07,-12:44:35.90,-1.4087347479536294,-1.2084743261672228,2015.5
5434898281183119488,09:55:03.13,-35:51:49.40,,,2015.5
5419849055077713920,09:55:11.23,-40:19:22.68,-8.579211438647881,0.21704711316845063,2015.5
5419965878188457984,09:55:27.81,-39:47:52.30,-8.905066877582355,6.3774842196352415,2015.5
4304950453585541248,19:51:11.30,+12:25:54.34,-3.901730585048358,-4.16483518063108,2015.5
5434151369186644864,09:56:36.57,-35:48:35.64,,,2015.5
5435820290401866368,09:56:51.91,-33:12:15.55,-9.988378394122297,5.352108646431981,2015.5
5463349892598982656,09:56:53.63,-30:33:37.51,,,2015.5
5243154615916970368,09:57:02.24,-69:02:35.51,-6.233507335956604,5.197032302009868,2015.5
5434512971076474624,09:57:25.10,-35:52:40.23,-3.6191574522142878,-0.8803160928908546,2015.5
5660707281983307264,09:57:26.40,-23:04:13.68,-4.3099017797702235,0.47386044702635316,2015.5
5465029057308325248,09:58:32.82,-27:49:51.11,-5.412751983919649,2.576501715394981,2015.5
743252856601141888,09:58:35.92,+28:10:54.59,-8.712651193023543,-8.182213496061852,2015.5
5408154756789258368,09:58:53.65,-47:43:04.38,-6.465251428869808,3.6786392942525685,2015.5
5464809429862169472,09:58:58.60,-28:21:53.68,5.946437420926129,4.152469391288342,2015.5
1132624142001878784,09:59:05.54,+80:42:50.20,3.958430070303422,-4.672610122181766,2015.5
1146249706705844480,09:59:08.74,+81:53:35.58,-0.2135859470437773,-2.7800167544029732,2015.5
5685949358832512128,09:59:26.45,-16:01:47.52,-7.554762564126321,-6.014083903005458,2015.5
803278116939697920,09:59:38.81,+39:21:00.08,,,2015.5
5419719381423457664,09:59:43.19,-40:12:09.31,-3.6697420880410214,4.602516454310309,2015.5
5671092993940971904,09:59:58.96,-19:01:00.02,,,2015.5
1126398329207823872,10:01:33.26,+74:24:45.05,-4.687872647654395,-4.5094730591656615,2015.5
747013839203280000,10:02:07.47,+33:51:00.17,6.680871725878941,-3.510997221853067,2015.5
5465492359725506304,10:02:08.19,-28:40:15.50,,,2015.5
5670829935783719936,10:02:11.72,-19:25:37.22,-9.447857478009654,3.0272495026178654,2015.5
5421477436096250368,10:03:28.33,-38:20:20.28,-1.4349245329484128,-0.39044426345319894,2015.5
5460434198216441216,10:03:36.87,-31:08:21.10,-11.308313541430655,-1.110140456936473,2015.5
626719772406892288,10:05:15.37,+19:11:07.84,-13.803602679433299,-0.4477362626162913,2015.5
1070597495622821376,10:05:16.58,+69:41:36.41,-8.12204707098585,-0.10418823356466261,2015.5
630384204143715328,10:06:58.40,+23:37:24.05,-16.814397478043112,-27.231318573371105,2015.5
5420536460299643136,10:07:01.35,-39:39:07.88,,,2015.5
5667667675918226176,10:07:34.64,-20:17:32.44,-8.388482945039582,0.60514513319732,2015.5
5421825637685125248,10:08:14.09,-37:57:54.29,-7.610710738325172,-0.4193785308836537,2015.5
5246304480506877696,10:09:23.87,-65:06:07.79,-3.2238494409390963,1.5423599859235897,2015.5
3829034331604273792,10:09:32.15,-02:01:54.63,,,2015.5
822527267006738688,10:09:50.23,+47:18:16.76,-46.18798318183791,-29.85135938189473,2015.5
5258824031003453824,10:10:24.44,-57:41:43.87,-13.18894748262951,7.712646497920127,2015.5
3768725985676829824,10:10:31.18,-09:38:11.82,,,2015.5
5421969257093264256,10:10:32.26,-37:12:32.01,-10.853303954993502,3.2591150776193167,2015.5
3888017980768221696,10:10:35.50,+14:02:38.50,-0.5238451832809838,-1.1280828394135989,2015.5
5420263399161745664,10:11:25.69,-40:24:35.31,-32.53625021622684,19.81086247497944,2015.5
5205668283093699456,10:11:36.92,-74:16:35.84,,,2015.5
1045722075836640640,10:11:43.79,+57:18:13.91,,,2015.5
5669459978655775744,10:12:17.36,-18:24:11.06,-8.409767493567207,3.238842016754475,2015.5
3874163618862271360,10:12:33.86,+07:46:51.68,3.9093080373086395,-7.717781717590821,2015.5
5459063343440030976,10:12:40.15,-32:58:31.53,,,2015.5
810195694346871808,10:13:23.64,+45:58:58.72,-0.6008168488608616,-10.76342482806485,2015.5
5465738963863981824,10:13:45.89,-27:57:57.91,-4.286910545771139,-0.8384988088947138,2015.5
5446441465348834944,10:14:18.54,-35:05:33.90,-2.035039441646285,-0.9398676932445076,2015.5
3873721404734233344,10:14:21.50,+06:38:57.27,-62.13322281457098,-33.87646141747793,2015.5
5445238878804777216,10:14:33.84,-36:49:20.55,,,2015.5
3876618514794039040,10:15:34.64,+09:04:41.97,-32.058484663979414,-1.2072566561208387,2015.5
1078013534048316416,10:15:39.83,+73:26:04.90,-9.876033220540279,-6.621384586434051,2015.5
5244667857453736704,10:15:45.77,-67:53:56.73,-18.249321197007554,4.63297297520161,2015.5
5407327747940309248,10:15:58.31,-47:58:09.38,-13.14985896430162,11.006603298220963,2015.5
5417357870965826816,10:16:59.02,-41:03:44.44,4.619314453999806,-13.332997871912038,2015.5
5417690645032155136,10:18:53.50,-40:06:43.64,-1.6811581181626303,3.0308958816139464,2015.5
752316642050644992,10:19:47.25,+33:57:53.38,-21.752470784535813,-17.34000675045189,2015.5
5461543738592882688,10:20:18.60,-30:00:35.19,-10.802021819002704,-8.015452026404025,2015.5
851753282506891776,10:20:26.51,+53:04:32.95,-4.382220401982245,-8.650897042783008,2015.5
5446810145342047104,10:20:42.16,-33:50:02.38,-15.413355196758326,7.578377496957032,2015.5
5189191551593192576,10:20:53.47,-86:17:29.68,-18.276403655133045,4.352134456226622,2015.5
5462557110355830912,10:21:39.31,-28:22:47.47,-19.14572285565784,0.2519145441223555,2015.5
5358939516812800384,10:21:41.75,-49:49:23.67,-11.767500831773535,2.9628503070171206,2015.5
725355964102177920,10:21:46.45,+23:49:25.91,1.3860071023918947,-29.400981349610465,2015.5
5448748068945621120,10:22:16.40,-31:59:16.82,2.7440061935421047,-5.217039240286397,2015.5
5357594195626141312,10:23:15.17,-51:19:50.45,-3.6487899308921263,1.4445385884580353,2015.5
5232357549168828928,10:23:18.45,-69:51:00.05,-4.837025087378073,0.4194479253168039,2015.5
806057025204204032,10:23:20.27,+44:05:09.72,-3.367102249976839,-8.656168024508663,2015.5
3831382647922429952,10:23:47.69,+00:38:40.74,4.75094362906205,-17.34771730418718,2015.5
834525820788839680,10:24:02.70,+48:08:51.01,-1.772284328304726,-7.67088490093189,2015.5
3887280272890504832,10:24:03.86,+14:00:24.99,1.0957900781497216,-12.99457566234832,2015.5
5415840995895400576,10:24:16.92,-42:53:52.78,-4.932905309008696,-4.841662356989286,2015.5
5365035381081290496,10:24:42.05,-48:26:42.71,-12.808560468460096,3.12024080894873,2015.5
805007163398959360,10:25:17.92,+43:02:21.12,-17.970507582846203,-7.2403164099836115,2015.5
3890025100590182016,10:25:20.91,+16:11:46.28,,,2015.5
3749056714792756352,10:25:22.22,-15:42:21.76,-15.323987449892844,-8.258539628602428,2015.5
3768068202845069952,10:25:44.96,-09:25:16.64,,,2015.5
624526624666571648,10:26:16.07,+19:20:44.40,-46.42947433936038,-6.568122125082498,2015.5
755705822218381184,10:26:27.52,+38:45:02.01,17.63562088768515,-41.52607478623946,2015.5
834461538014044288,10:26:37.05,+47:54:26.41,4.669974556190871,-6.323225913356509,2015.5
3862136297388935168,10:26:40.88,+05:34:32.78,0.5579387353018255,-1.3189477203451203,2015.5
5367717429234054912,10:27:05.82,-43:43:41.30,-11.672467623452738,6.041846985978655,2015.5
721859001729641216,10:28:00.08,+21:48:13.48,-1.740285004376442,-6.057100201832164,2015.5
5255362493532723072,10:28:23.17,-58:57:58.32,-11.748052990834521,6.157160566611686,2015.5
5355525666359715456,10:28:31.73,-54:28:02.79,-5.139534902559444,1.147745970803366,2015.5
3774360153840332800,10:28:42.86,-08:19:26.92,-28.146125379324282,-13.608934942492574,2015.5
3748782322217725696,10:28:43.86,-16:13:03.31,-13.085219376044268,1.5165259889994176,2015.5
834947865750806272,10:29:05.19,+48:55:14.10,-38.940493956656724,-89.41839721039722,2015.5
5448901107220447488,10:30:34.56,-31:54:18.68,8.437994153480021,-5.972473098626191,2015.5
720694618916104576,10:31:00.54,+20:28:31.88,-10.876152845463107,-27.58462993330262,2015.5
5447147008216053888,10:31:09.08,-35:01:50.63,,,2015.5
5255173686760524672,10:31:19.11,-59:58:24.20,-1.9530689525920857,3.863365716139716,2015.5
5471126429104382464,10:31:33.14,-24:34:21.80,-7.057774452052628,-0.5082137399985998,2015.5
5365680794401390336,10:31:35.01,-46:26:39.13,-13.426020645171377,5.2120803714342365,2015.5
3863986985912225280,10:31:47.98,+08:52:24.29,-6.428693358478456,-4.731570145890041,2015.5
3862789892627651840,10:33:17.24,+07:21:18.65,,,2015.5
5467619060026340608,10:33:17.45,-28:29:03.19,-4.6246216315218245,0.2386459827804785,2015.5
747774769969350528,10:34:05.42,+31:08:08.23,-4.209808416220028,-5.843899990987199,2015.5
3859020040917830400,10:35:33.01,+05:51:58.98,-10.648463349893856,40.91143541367833,2015.5
5392010490112239744,10:35:49.64,-42:46:10.14,0.8106046412539499,-3.5316105919207343,2015.5
1127016598339823232,10:36:06.42,+76:34:53.06,-7.775093495982461,-4.378570189535667,2015.5
5254540166225866496,10:36:15.41,-59:35:53.65,-6.264155216465948,5.521302784719342,2015.5
5199140512621604480,10:36:26.18,-80:02:47.90,-5.073446343370036,5.6873857460061545,2015.5
5474731938187158272,10:37:05.00,-22:42:11.72,-4.189376323817782,-0.9810560117700636,2015.5
5204532453221376896,10:37:13.62,-75:59:06.69,3.971390191124452,6.360331964634626,2015.5
5253483050215786496,10:37:28.39,-62:49:28.71,-3.1115333737708832,2.103645170433592,2015.5
5251951327417642880,10:38:00.56,-63:22:47.68,-5.875079184796863,1.9589168172378506,2015.5
5253468795192960640,10:38:23.17,-63:08:29.20,-7.490686957846458,1.0625713640391286,2015.5
5239899962749372160,10:38:31.04,-64:01:19.57,-11.946593484226078,11.833116782117461,2015.5
5253505933820684544,10:38:45.67,-62:38:51.82,-10.120615945612858,4.989994597791216,2015.5
5253505079085115008,10:38:56.17,-62:43:15.74,-3.2755472709145494,8.630980592371246,2015.5
5364403368050904576,10:39:15.34,-49:03:03.74,-7.711920272613156,2.6522495506166797,2015.5
3776795812613678976,10:39:46.99,-05:06:58.61,-3.3950007168769094,-19.46776257305849,2015.5
5253488930032480000,10:39:47.73,-62:55:29.31,-7.486904740882618,1.6686369052951058,2015.5
5253492499122874880,10:39:56.99,-62:45:17.75,-8.3419307566894,4.287253082920334,2015.5
5366164442080271232,10:39:59.96,-47:01:26.23,-10.92107656745277,3.6480931940000603,2015.5
5253501540057826432,10:40:14.23,-62:33:17.70,,,2015.5
3886153548349816576,10:40:51.23,+15:11:33.65,-1.0127091876361505,-3.3964454718278514,2015.5
5443026828910282112,10:40:51.25,-37:03:30.33,-9.39125622112648,-7.939826812875995,2015.5
5361383353208536832,10:40:57.26,-49:16:50.48,-0.08571653782311228,-0.4735793984926049,2015.5
5253632618170806400,10:42:00.12,-62:03:09.63,-8.642372268427799,3.2798147210349837,2015.5
5253629358293115904,10:42:02.38,-62:11:53.50,-15.481095525066014,-1.3908539405032394,2015.5
854029477734712064,10:43:25.08,+56:32:57.93,-0.5613873434886083,-2.996901578157827,2015.5
5254013946802626816,10:43:30.60,-61:47:36.69,-3.779027595722452,5.395904684342495,2015.5
855167540988615296,10:43:56.63,+58:07:31.61,-60.98346016013167,-19.649626201104354,2015.5
3987650806740051712,10:44:11.40,+21:13:06.93,,,2015.5
3985947285271074944,10:44:22.03,+18:34:58.05,,,2015.5
5354475121660180096,10:44:48.38,-52:25:31.13,-11.885045289416308,2.690411980100283,2015.5
5454946673121464704,10:44:56.19,-29:08:43.71,,,2015.5
5451000560250255616,10:45:32.08,-32:03:35.66,,,2015.5
5360687220608446208,10:45:40.38,-50:40:44.94,-6.860813416607331,3.423748406719615,2015.5
5242039337523573248,10:45:49.79,-61:29:57.04,-19.181693107694972,9.655954557126286,2015.5
5242006141663340416,10:46:16.95,-61:50:56.77,-5.767808674837472,1.2507531614553244,2015.5
5228926252557715200,10:46:28.62,-73:45:56.74,-4.824305682479476,2.1758429647343567,2015.5
5354369289357542656,10:47:08.55,-53:13:02.60,-1.164689038056291,2.3960636501612003,2015.5
5391030928328999296,10:47:08.97,-43:28:26.79,,,2015.5
5391507429181636352,10:47:23.89,-41:59:49.25,5.054958146029889,-2.647420175275557,2015.5
5363589553345935744,10:47:32.15,-46:37:27.16,-8.513494532223485,1.4505471837138444,2015.5
5242180723534484864,10:47:46.97,-60:41:11.37,-7.89029595423914,1.8482431639604857,2015.5
5242173336155324288,10:48:51.51,-60:54:09.08,-15.82760290092175,2.3093566079925196,2015.5
836751232323744896,10:49:12.03,+51:26:50.62,1.176776272735323,-1.0852537181773303,2015.5
3550216672635101184,10:49:25.97,-21:47:36.27,-24.839637423091315,12.813459369018377,2015.5
3750072904055666176,10:50:10.60,-14:04:36.95,-194.60156353353293,-12.094852731009185,2015.5
5241161652325708160,10:50:19.61,-64:06:46.71,-6.209410552228031,0.7490719439338325,2015.5
1060323143576974464,10:51:22.85,+67:25:28.01,-18.34241706946265,-10.31429100342079,2015.5
5242076961417723008,10:51:36.64,-61:27:39.10,,,2015.5
5360257586437844864,10:51:41.33,-50:48:29.85,-15.116510787538633,-2.857460284106909,2015.5
5352562589885469312,10:51:49.82,-56:43:59.22,-4.561062573330631,1.6939085760466486,2015.5
5242055727096177536,10:52:11.61,-61:41:15.54,-0.7346742757652055,2.4974576439686205,2015.5
3764478052567239680,10:52:15.27,-06:43:26.40,-5.822598404424321,-0.5397793078277024,2015.5
5363357144074147072,10:52:38.54,-46:50:35.27,-11.480233428442123,1.6282158530600555,2015.5
5239581241789050240,10:53:14.99,-64:44:55.95,-6.949933067005582,-0.874824594241716,2015.5
731515737478665984,10:53:33.76,+28:50:33.66,-3.6257088377463287,-6.793763316943203,2015.5
3872991672610849152,10:53:45.29,+13:38:44.17,,,2015.5
5338862090924144640,10:54:02.01,-58:32:13.04,-8.202467986874243,2.8059134955288654,2015.5
3808008095868109184,10:54:07.24,+01:02:34.78,,,2015.5
733329416268149376,10:54:30.45,+30:06:09.56,28.609552626909476,-51.22669680277245,2015.5
731536044083901696,10:54:43.06,+28:50:32.72,-6.069804608791119,-7.267633118088802,2015.5
1060429594341535488,10:54:59.30,+68:11:53.12,-4.733114065892989,-5.512511952832779,2015.5
774791621794667648,10:55:07.00,+36:59:45.31,-0.2778080921864712,-27.00867662363998,2015.5
5457998917401195520,10:55:29.08,-25:56:55.19,,,2015.5
3867869700772424960,10:55:50.10,+09:56:20.18,18.76920888113878,-25.07386474734298,2015.5
5451246777838453888,10:56:39.81,-31:22:12.12,13.02294676009354,-9.745644758365765,2015.5
832942871937909632,10:56:56.95,+49:41:18.38,-28.835840816175224,11.521471376379086,2015.5
775705281597446016,10:56:58.25,+39:42:39.08,-0.5284303066237676,0.4466430102762646,2015.5
5241841872072254080,10:57:07.92,-62:06:49.13,-6.643010073981422,3.589083195280375,2015.5
5241880732970041984,10:57:29.98,-61:40:30.23,-5.164518727390706,8.563369832204264,2015.5
3549823111895468672,10:57:49.92,-21:56:58.74,6.51653359957181,-15.902138246641954,2015.5
5338027046207190656,10:57:50.88,-60:37:22.54,-5.989928020155263,3.9855851725292486,2015.5
730651486979234560,10:57:54.24,+27:59:47.59,-3.6572583672875982,9.968900416874405,2015.5
3816231274612268544,10:58:35.08,+05:47:06.15,-34.021649926586015,-2.327334323743348,2015.5
5388214147040550144,10:58:43.42,-43:32:33.34,-17.747191999566237,6.1430349411651,2015.5
5450463483179719168,10:58:59.02,-31:36:34.01,-9.715383142506862,1.6187030860548033,2015.5
730389322175845248,10:59:05.06,+27:27:55.39,-5.566936205596743,-3.4876129680314087,2015.5
5337971447820865280,10:59:25.06,-61:17:27.09,,,2015.5
3968038512892514048,11:00:14.72,+13:15:51.97,-2.473055147295062,-15.098005907117678,2015.5
5340624706826173056,11:00:16.05,-56:34:23.06,,,2015.5
732235509572810368,11:01:09.67,+28:55:30.39,,,2015.5
5401845823482161280,11:01:46.49,-34:11:23.84,-14.103702472699432,5.372412390584201,2015.5
5347263871563224192,11:02:38.65,-54:23:09.45,-4.977978868624702,2.4533192605708174,2015.5
5338717294658032128,11:03:15.86,-58:27:26.03,-6.529532344358836,2.168109712896795,2015.5
3551116004427251328,11:03:36.56,-21:37:45.84,-11.414939550320492,-11.456914027095461,2015.5
5337150147016473088,11:03:52.53,-61:42:58.28,-15.246333120133686,-3.5140883311606124,2015.5
782275761222286720,11:04:25.59,+45:03:13.55,-44.98916145061049,-24.972393393176837,2015.5
5389104682738661120,11:04:39.54,-42:15:50.43,-4.40505562121152,0.8936474605322653,2015.5
5451826259122421760,11:04:56.56,-31:29:14.53,4.58875476352906,-11.238862707150405,2015.5
5400765007845809408,11:05:06.86,-35:24:57.95,-9.848944532134242,-13.357569999732828,2015.5
3996419759863758592,11:05:39.77,+25:06:28.20,0.9742564589105811,-35.457106766794475,2015.5
5388877912764239616,11:07:03.06,-43:31:45.83,-9.76738419862989,5.336234147000728,2015.5
761302194669760256,11:07:06.76,+34:05:26.79,0.8236426489181673,-5.238094855786267,2015.5
5340925427562282496,11:07:14.57,-55:57:43.96,-9.804817052502383,-0.2204163667998827,2015.5
5337105616767093632,11:08:05.75,-61:56:08.02,-4.772995611791782,2.484917481972762,2015.5
5350071233982711936,11:08:08.71,-49:52:29.95,-13.19702266834695,2.83172680384624,2015.5
5386890545497630464,11:08:09.88,-46:12:06.73,,,2015.5
5337267318010729344,11:08:29.52,-61:19:12.62,,,2015.5
3551671837618462848,11:09:17.83,-20:24:33.22,-5.3620624970324124,3.186961800653155,2015.5
838903148377802496,11:09:37.40,+50:39:29.03,,,2015.5
3788146556478364032,11:10:18.95,-05:22:18.49,-31.374892172622857,-10.616231711211373,2015.5
3759056326371294080,11:10:38.25,-09:28:26.90,,,2015.5
3537929355317629184,11:10:46.22,-23:37:44.42,-4.790205862398849,6.550494348857002,2015.5
5389229241085312000,11:10:58.88,-42:23:28.80,-26.210383344610644,8.538682644529827,2015.5
5374902050527991808,11:11:24.11,-45:56:44.06,-3.6476898123132058,1.788562543059217,2015.5
856604632750452736,11:11:26.83,+57:12:38.61,-5.350988476504121,-5.6802398263833105,2015.5
5400625369871788544,11:12:17.37,-35:38:28.71,-27.13993300813983,25.82030191348474,2015.5
5337046865924914816,11:13:53.76,-61:13:48.20,-5.923358427189071,2.3261940226930355,2015.5
3538022195330488320,11:13:54.79,-23:00:43.66,-0.4139444123050702,0.8049961827235851,2015.5
5397102019219938944,11:13:59.96,-37:40:47.75,-77.18140435836092,0.6931692885225393,2015.5
3790313315940345344,11:14:39.66,-02:47:31.74,-0.028684053378746036,0.8380298890858865,2015.5
